Date,Open,High,Low,Close,Volume,Year,Month,DayOfWeek,Quarter,WeekOfYear,Daily_Return,Log_Return,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Pct,ATR_14,Volume_SMA_20,Volume_Ratio
2021-03-10,15202.150390625,15218.4501953125,15100.849609375,15174.7998046875,404600,2021,3,2,1,10,0.5060099883821945,0.005047340602462587,15022.04248046875,14659.3419921875,12346.699755859376,15009.039348230777,14890.578679005697,57.21792973326435,118.46066922507998,130.94401101597467,-12.483341790894684,15446.465255546256,15022.04248046875,14597.619705391244,0.05650666687027801,0.6799589150121057,249.49679321042527,587900.0,0.6882122810001701
2021-03-12,15321.150390625,15336.2998046875,14953.599609375,15030.9501953125,493200,2021,3,4,1,10,-0.9479506235763657,-0.009524722735275023,15014.925,14680.3219921875,12374.404008789063,15012.410247781812,14900.976569102497,53.458855612049554,111.43367867931556,127.04194454864286,-15.608265869327298,15433.699607327597,15014.925,14596.150392672402,0.05578111210380306,0.519133437214311,259.01132193200203,587555.0,0.8394107785654109
2021-03-15,15048.400390625,15048.400390625,14745.849609375,14929.5,467500,2021,3,0,1,11,-0.6749419963093084,-0.006772300308835674,15003.235009765625,14699.2769921875,12401.150009765624,14999.65482504615,14903.089415835646,50.918172832718575,96.56540921050328,120.94663748101495,-24.38122827051167,15417.821572316143,15003.235009765625,14588.648447215108,0.05526628920771588,0.41107404770669487,262.12128331185903,582340.0,0.8027956176803929
2021-03-16,14996.099609375,15051.599609375,14890.650390625,14910.4501953125,100,2021,3,1,1,11,-0.1275984104457617,-0.0012767988653300596,14983.022509765626,14717.11599609375,12426.571508789062,14985.931035856356,14903.634658759858,50.43347397750248,82.29637709649796,113.21658540411156,-30.920208307613592,15373.621446297107,14983.022509765626,14592.423573234144,0.05213887068205329,0.40710123906433565,254.89470727172625,559545.0,0.000178716635838047
2021-03-17,14946.5498046875,14956.5498046875,14696.0498046875,14721.2998046875,100,2021,3,2,1,11,-1.2685759862868795,-0.01276691115553913,14953.414990234374,14728.883984375,12450.282509765624,14945.218538753456,14890.128373273015,45.77416985677097,55.09016548044019,101.59130141937729,-46.5011359389371,15328.813940904007,14953.414990234374,14578.016039564742,0.05020912626510992,0.1908419893917794,255.2950853237458,527125.0,0.0001897083234526915
2021-03-18,14855.5,14875.2001953125,14478.599609375,14557.849609375,542200,2021,3,3,1,11,-1.1102973071742905,-0.011165071153974405,14920.862451171875,14736.0509765625,12472.764008789063,14885.623318849077,14865.51513150279,42.150352738283715,20.108187346286286,85.2946786047591,-65.18649125847281,15314.468265547797,14920.862451171875,14527.256636795953,0.05275912376566522,0.038862450021924795,265.3883353675854,528995.0,1.0249624287564154
2021-03-19,14471.150390625,14788.25,14350.099609375,14744.0,919200,2021,3,4,1,11,1.2786942826028547,0.012705880170274957,14902.11494140625,14748.0059765625,12496.338510742187,14863.83511594922,14856.514010650732,47.27028710204247,7.321105298487964,69.69996394350487,-62.378858645016905,15291.894334232557,14902.11494140625,14512.335548579942,0.05231195630403927,0.2971738061115148,277.72848217168644,536425.0,1.7135666682201613
2021-03-22,14736.2998046875,14763.900390625,14597.849609375,14736.400390625,459000,2021,3,0,1,12,-0.0515437423697751,-0.0005155703072306843,14889.8474609375,14759.9869921875,12519.309760742188,14844.229773591647,14847.61670546364,47.08706523560246,-3.386931871993511,55.0825847804052,-58.46951665239871,15284.245641359927,14889.8474609375,14495.449280515075,0.052975449407000656,0.3054668125647169,269.75150353442314,523765.0,0.8763472167861541
2021-03-23,14768.5498046875,14878.599609375,14707.0,14814.75,474200,2021,3,1,1,12,0.531673999743143,0.005302656033791128,14896.799951171875,14769.3369921875,12542.546259765624,14839.694423808316,14845.182134688555,49.27020923718001,-5.4877108802393195,42.9685256482763,-48.45623652851562,15280.61330645228,14896.799951171875,14512.98659589147,0.05152963811536068,0.3931121728269048,262.7406539516072,516980.0,0.9172501837595265
2021-03-24,14712.4501953125,14752.349609375,14535.0,14549.400390625,456400,2021,3,2,1,12,-1.7911176994211853,-0.018073523592070435,14888.87998046875,14770.63,12565.060009765624,14795.033803318574,14823.272375869032,42.82568125412535,-28.23857255045732,28.727106008529578,-56.965678558986895,15293.916852626407,14888.87998046875,14483.843108311092,0.05440797060477157,0.08092754860153879,263.95560724077814,502595.0,0.9080870283230036
2021-03-25,14570.900390625,14575.599609375,14264.400390625,14324.900390625,606800,2021,3,3,1,12,-1.5430189146808937,-0.015550473459416195,14856.025,14765.85900390625,12586.103759765625,14722.705585981103,14786.355932517621,38.265363293676295,-63.650346536518555,10.251615499519954,-73.90196203603851,15326.787569439644,14856.025,14385.262430560355,0.06337665283137915,-0.06411091689724259,267.3301509200083,512745.0,1.1834342606948873
2021-03-26,14506.2998046875,14572.900390625,14414.25,14507.2998046875,481000,2021,3,4,1,12,1.2733031929623273,0.012652648509180619,14826.522509765626,14764.7080078125,12609.130258789062,14689.566235012855,14765.685108233909,43.527029053099135,-76.11887322105395,-7.022482244594826,-69.09639097645912,15306.949557314416,14826.522509765626,14346.095462216836,0.06480643687450681,0.16777192634464777,265.94942585429345,496600.0,0.9685863874345549
2021-03-30,14628.5,14876.2998046875,14617.599609375,14845.099609375,594500,2021,3,1,1,13,2.328481586755049,0.023017860602701366,14842.319970703125,14769.6980078125,12633.491254882812,14713.494446453185,14771.56766387399,51.73195567384935,-58.07321742080421,-17.232629279836704,-40.84058814096751,15302.966142081661,14842.319970703125,14381.67379932459,0.062071990401472724,0.5030171081890861,273.31018115041536,471145.0,1.2618196096743042
2021-03-31,14811.849609375,14813.75,14670.25,14690.7001953125,463900,2021,3,2,1,13,-1.0400699094332388,-0.010455164345430578,14838.777490234375,14774.8380078125,12657.876254882813,14709.987638585388,14765.577481017584,48.279205786145795,-55.58984243219675,-24.904071910308716,-30.68577052188803,15302.93010075001,14838.777490234375,14374.62487971874,0.06255941378204521,0.34048641377092154,266.2772831664571,468975.0,0.9891785276400661
2021-04-01,14798.400390625,14883.2001953125,14692.4501953125,14867.349609375,445000,2021,4,3,2,13,1.202457416691849,0.011952853344086897,14836.189990234376,14786.55900390625,12682.643002929688,14734.19717255302,14773.116157192208,52.20928235629038,-38.91898463918733,-27.707054456084443,-11.211930183102886,15299.097983098258,14836.189990234376,14373.281997370494,0.06240254312846923,0.5336563848766668,261.00747722599584,460140.0,0.967096970487243
2021-04-05,14837.7001953125,14849.849609375,14459.5,14637.7998046875,509700,2021,4,0,2,14,-1.543986054802604,-0.015560296479187625,14805.8,14788.8919921875,12706.42625,14719.366808266017,14763.09272367334,47.19111151067945,-43.725915407323555,-30.910826646332268,-12.815088760991287,15235.844288099233,14805.8,14375.755711900765,0.05809132746615977,0.30467105370117986,271.4962009509247,458415.0,1.111874611432872
2021-04-06,14737.0,14779.099609375,14573.900390625,14683.5,475300,2021,4,1,2,14,0.3122067245233451,0.0031172037135109875,14785.9375,14789.66798828125,12729.385498046875,14713.848837763553,14757.196966364203,48.2573929224715,-43.34812860064994,-33.3982870371958,-9.949841563454143,15199.739350650498,14785.9375,14372.135649349502,0.05597235219619963,0.37622397067706687,266.7607022222872,455435.0,1.043617640277976
2021-04-07,14716.4501953125,14879.7998046875,14649.849609375,14819.0498046875,0,2021,4,2,2,14,0.9231436965811968,0.0091890876818974,14779.985009765625,14794.2419921875,12752.258745117188,14730.0336019057,14761.778658091855,51.392372791989644,-31.745056186155125,-33.06764086698767,1.3225846808325414,15188.24824161521,14779.985009765625,14371.72177791604,0.05524541893375835,0.5478426562501066,264.13138030015955,423400.0,0.0
2021-04-08,14875.650390625,14984.150390625,14821.099609375,14873.7998046875,514800,2021,4,3,2,14,0.36945688638336804,0.003687760707936765,14775.864990234375,14804.27998046875,12775.071743164062,14752.151479256745,14770.076520802644,52.64051293179068,-17.92504154589915,-30.039121002769964,12.114079456870815,15178.556997930455,14775.864990234375,14373.172982538295,0.054506725387952,0.6216001467392401,257.05775213139816,449140.0,1.1461904973950217
2021-04-09,14882.650390625,14918.4501953125,14785.650390625,14834.849609375,504100,2021,4,4,2,14,-0.26187118170183377,-0.0026221466406612408,14762.687451171874,14816.19896484375,12796.890991210938,14764.874268505708,14774.87452736356,51.624899702552696,-10.000258857851804,-26.031348573786335,16.03108971593453,15138.661230945583,14762.687451171874,14386.713671398165,0.050935682411113264,0.5959670089847205,248.182184456834,440580.0,1.1441735893594807
2021-04-12,14644.650390625,14652.5,14248.7001953125,14310.7998046875,650200,2021,4,0,2,15,-3.5325589304007643,-0.03596463281723922,14719.487451171875,14823.0649609375,12816.918491210938,14695.016658687522,14740.498621980147,40.346211216582596,-45.48196329262464,-29.921471517553996,-15.560491775070645,15094.673396674008,14719.487451171875,14344.301505669742,0.05097812634396629,-0.044646796320428506,272.3227008572387,452860.0,1.4357638122156957
2021-04-13,14364.900390625,14528.900390625,14274.900390625,14504.7998046875,605100,2021,4,1,2,15,1.3556195506029933,0.013465132344700306,14693.179931640625,14836.8099609375,12837.99798828125,14665.752527302902,14723.039450328839,45.12570786766162,-57.28692302593663,-35.394561819230525,-21.892361206706106,15050.688673183904,14693.179931640625,14335.671190097346,0.04866322242109234,0.23653773311956874,271.0139365102931,458455.0,1.3198678169067848
2021-04-15,14522.400390625,14597.5498046875,14353.2001953125,14581.4501953125,568000,2021,4,3,2,15,0.5284484560774683,0.005270570669209097,14675.77744140625,14855.74697265625,12858.990239257813,14652.782937765918,14712.551357364666,46.93476203746971,-59.76841959874764,-40.269333375133954,-19.499086223613688,15019.184467351473,14675.77744140625,14332.370415461026,0.04679915967876903,0.36265970267481423,269.10934171491505,463480.0,1.22551134892552
2021-04-16,14599.599609375,14697.7001953125,14559.0,14617.849609375,577200,2021,4,4,2,15,0.2496282165007191,0.0024931716281266104,14661.147412109374,14862.4799609375,12880.517485351562,14647.40857955193,14705.536413069134,47.81458737704417,-58.127833517204635,-43.841033403548096,-14.28680011365654,14987.841613005585,14661.147412109374,14334.453211213164,0.044565979962301924,0.43373343846386514,259.7944026861711,492335.0,1.1723724699645566
2021-04-19,14306.599609375,14382.2998046875,14191.400390625,14359.4501953125,512300,2021,4,0,2,16,-1.7676978554819645,-0.01783508230882999,14643.054931640625,14856.71197265625,12900.80423828125,14603.10728966894,14679.900396939012,42.43562212847572,-76.79310727007214,-50.43144817685291,-26.36165909321923,14993.626364531538,14643.054931640625,14292.483498749712,0.047882280648063394,0.09551077224199497,271.69831811930175,517945.0,0.9891011593895105
2021-04-20,14526.7001953125,14526.9501953125,14207.2998046875,14296.400390625,467400,2021,4,1,2,16,-0.43908230349990474,-0.0044004910090830246,14629.982470703126,14846.8409765625,12920.135991210938,14555.921612892947,14651.4929890639,41.21721106794853,-95.57137617095213,-59.459433775672764,-36.11194239527937,15010.506658360377,14629.982470703126,14249.458283045875,0.05201977356012002,0.06168084592484205,275.12346615542305,514205.0,0.9089759920654213
2021-04-22,14219.150390625,14424.75,14151.400390625,14406.150390625,524600,2021,4,3,2,16,0.7676757575422188,0.007647441212800463,14613.089990234375,14837.0509765625,12939.4082421875,14532.879886390187,14633.31946325361,44.219491101901745,-100.43957686342401,-67.65546239322302,-32.78411447020099,15001.776746406604,14613.089990234375,14224.403234062147,0.05319706597741883,0.23379643591756472,274.9967620996785,494475.0,1.060923201375196
2021-04-23,14326.349609375,14461.150390625,14273.2998046875,14341.349609375,498100,2021,4,4,2,16,-0.44981330537942066,-0.004508280094204329,14593.337451171876,14825.39296875,12958.0782421875,14503.413689926312,14611.69206667001,42.828593310355025,-108.27837674369766,-75.78004526331796,-32.498331480379704,14994.88971324376,14593.337451171876,14191.785189099992,0.055032272558000556,0.1862328199862486,268.7720352309515,496430.0,1.003364019096348
2021-04-26,14449.4501953125,14557.5,14421.2998046875,14485.0,452700,2021,4,0,2,17,1.0016518287169873,0.009966685459202936,14576.849951171875,14812.77697265625,12976.684990234375,14500.580814553034,14602.3074691389,46.82183911261714,-101.72665458586562,-80.9693671278275,-20.75728745803812,14967.617869327418,14576.849951171875,14186.082033016331,0.05361486459207577,0.3824750614054834,265.01334633052636,495355.0,0.913890038457268
2021-04-27,14493.7998046875,14667.5498046875,14484.849609375,14653.0498046875,451800,2021,4,1,2,17,1.1601643402658013,0.011534860370141113,14582.032421875,14803.65197265625,12995.951987304688,14524.037582266028,14606.066160661017,51.1228352763811,-82.02857839498938,-81.18120938125988,-0.8473690137295051,14973.954252996436,14582.032421875,14190.110590753562,0.05375407484809896,0.5906014633189647,259.13383554352447,495125.0,0.9124968442312548
2021-04-28,14710.5,14890.25,14694.9501953125,14864.5498046875,457000,2021,4,2,2,17,1.4433855260107098,0.014330678808834763,14609.014892578125,14798.81296875,13016.745986328126,14576.424078023178,14625.213097255571,55.95146850738013,-48.78901923239391,-74.70277135148669,25.913752119092777,15000.716749642774,14609.014892578125,14217.313035513476,0.053624677631569334,0.8261854743609245,257.5671469555942,487635.0,0.9371763716714345
2021-04-29,14979.0,15044.349609375,14814.4501953125,14894.900390625,517500,2021,4,3,2,17,0.20418099664161193,0.002039728305535653,14628.394921875,14793.24498046875,13037.153237304687,14625.420433808073,14645.189933801455,56.613853799229894,-19.76949999338285,-63.716117079865924,43.94661708648307,15036.077291451471,14628.394921875,14220.71255229853,0.05573849649995855,0.8268542971662773,255.59088032037317,489460.0,1.0572876230948391
2021-04-30,14747.349609375,14855.4501953125,14601.7001953125,14631.099609375,613900,2021,4,4,2,17,-1.7710812045177438,-0.017869525228607498,14617.694921875,14782.6009765625,13056.468486328125,14626.294153126062,14644.146206066163,49.62827907258444,-17.852052940101203,-54.54330425191298,36.691251311811776,15013.11398213068,14617.694921875,14222.275861619319,0.054101424659499034,0.5169499764266963,258.2772599626679,490430.0,1.2517586607670819
2021-05-03,14481.0498046875,14673.849609375,14416.25,14634.150390625,448900,2021,5,0,2,18,0.02085134632017205,0.0002084917272909865,14614.867431640625,14768.98998046875,13075.625737304688,14627.502805048975,14643.405775292744,49.70556830664793,-15.902970243769232,-46.81523745028423,30.912267206514997,15008.964446231961,14614.867431640625,14220.770417049289,0.05393097356985001,0.5244647361822453,258.2288563492631,489680.0,0.9167211239993465
2021-05-04,14687.25,14723.400390625,14461.5,14496.5,503400,2021,5,1,2,18,-0.940610742344028,-0.009450624224999165,14596.324951171875,14752.6509765625,13095.071489257813,14607.348527349133,14632.523866011801,46.25683809977795,-25.175338662667855,-42.487257692760956,17.3119190300931,14975.784938972973,14596.324951171875,14216.864963370777,0.05199390792826005,0.3684644568847132,258.49110879753,492600.0,1.0219244823386116
2021-05-05,14604.150390625,14637.900390625,14506.599609375,14617.849609375,455900,2021,5,2,2,18,0.8370959153933599,0.008336116981918119,14595.32744140625,14740.8299609375,13115.069736328125,14608.964078430035,14631.436884038705,49.578213927650836,-22.47280560866966,-38.484367275942695,16.011561667273035,14974.450814104905,14595.32744140625,14216.204068707597,0.051951335003707945,0.5297029536960928,250.1274860709207,489910.0,0.9305790859545631
2021-05-06,14668.349609375,14743.900390625,14611.5,14724.7998046875,467800,2021,5,3,2,18,0.73164109749706,0.007289775876840782,14597.392431640625,14732.946953125,13134.993984375,14626.784959392722,14638.352655938617,52.37195069837589,-11.56769654589516,-33.10103312993319,21.533336584038032,14978.856995578959,14597.392431640625,14215.92786770229,0.05226475423261069,0.6669976520643099,241.7184078247835,489535.0,0.9556007231352202
2021-05-07,14816.849609375,14863.0498046875,14765.5,14823.150390625,488000,2021,5,4,2,18,0.6679247748155426,0.006657040403640492,14597.5974609375,14729.7749609375,13154.601235351562,14656.995025736149,14652.041377026497,54.84943277999709,4.953648709652043,-25.490096762016147,30.44374547166819,14979.542454878203,14597.5974609375,14215.652466996798,0.05232984331329447,0.7952688649749875,234.3278072658704,513935.0,0.9495364199752887
2021-05-10,14928.25,14966.900390625,14892.5,14942.349609375,522000,2021,5,0,2,19,0.8041422748121585,0.008009262800994111,14601.024951171876,14735.10794921875,13174.201982421875,14700.895730911358,14673.545690533792,57.719976020713524,27.350040377565165,-14.922069334099888,42.27210971166505,14993.896748926552,14601.024951171876,14208.153153417199,0.05381427660982729,0.9343969968751228,227.8579638897368,514295.0,1.0149816739419983
2021-05-11,14789.7001953125,14900.0,14771.400390625,14850.75,647400,2021,5,1,2,19,-0.6130201191218876,-0.006149068019026527,14601.819970703125,14737.966953125,13192.644482421874,14723.950233848072,14686.671935679437,54.83486482619339,37.278298168635956,-4.481995833552719,41.76029400218867,14996.640749148804,14601.819970703125,14206.999192257446,0.05407829698460077,0.8152443372874857,223.79305352261275,521460.0,1.2415142101024048
2021-05-12,14823.5498046875,14824.0498046875,14649.7001953125,14696.5,643800,2021,5,2,2,19,-1.03866808073666,-0.0104409988264523,14621.10498046875,14732.256953125,13210.463984375,14719.72712094837,14687.399940443922,50.27737947013723,32.327180504447824,2.8798394340473905,29.447341070400434,14994.26729752366,14621.10498046875,14247.94266341384,0.05104433865339042,0.6010217485600988,222.1685357486761,521140.0,1.2353686149595118
2021-05-14,14749.400390625,14749.650390625,14591.900390625,14677.7998046875,620700,2021,5,4,2,19,-0.12724250884564858,-0.001273235308628596,14629.75498046875,14723.86595703125,13227.775732421875,14713.276764600543,14686.68881927678,49.737670546109825,26.58794532376305,7.621460611990523,18.96648471177253,14999.739178382293,14629.75498046875,14259.770782555206,0.05057968481461047,0.5649282111096773,217.56721176662782,521920.0,1.1892627222562846
2021-05-17,14756.25,14938.0,14725.349609375,14923.150390625,546400,2021,5,0,2,20,1.6715760481972541,0.016577589783995917,14646.839990234375,14731.74595703125,13246.420732421875,14745.565014758153,14704.2044912285,56.35717476082851,41.36052352965271,14.369273195522961,26.99125033412975,15037.314341962263,14646.839990234375,14256.365638506488,0.05331857956914012,0.853813764166486,220.61242487704726,520840.0,1.0490745718454804
2021-05-18,15067.2001953125,15137.25,15043.7001953125,15108.099609375,583900,2021,5,1,2,20,1.2393443335275034,0.012317273309973075,14671.352490234374,14738.676953125,13266.302231445312,14801.33956777613,14734.122648128241,60.57250953260257,67.21691964788806,24.938802485995986,42.27811716189208,15110.044600427607,14671.352490234374,14232.660380041141,0.05980254519618933,0.9977831934887653,220.1472237697582,521175.0,1.1203530484002495
2021-05-19,15058.599609375,15133.400390625,15008.849609375,15030.150390625,569100,2021,5,2,2,20,-0.5159432408138875,-0.005172788238334181,14704.8875,14740.89796875,13284.950234375,14836.541232829803,14756.050629053927,58.028579837135204,80.49060377587557,36.049162743971905,44.441441031903665,15145.617528901263,14704.8875,14264.157471098739,0.05994333909746156,0.869004684609168,213.31890644691833,524015.0,1.0860376134270966
2021-05-20,15042.599609375,15069.7998046875,14884.900390625,14906.0498046875,480300,2021,5,3,2,20,-0.8256776060930671,-0.008291052039504188,14735.369970703125,14734.10697265625,13303.466235351563,14847.234859269449,14767.161679100858,54.130771305358856,80.07318016859062,44.85396622889565,35.219213939694974,15141.875991759354,14735.369970703125,14328.863949646895,0.05517418590295938,0.7099351856350071,211.28894270517415,524660.0,0.9154500057179888
2021-05-21,14987.7998046875,15190.0,14985.849609375,15175.2998046875,572900,2021,5,4,2,20,1.806313567497475,0.01790193553229923,14773.82744140625,14735.99796875,13323.831982421874,14897.706389333765,14797.394132848018,60.353117456715495,100.31225648574764,55.94562428026605,44.36663220548159,15193.781941713107,14773.82744140625,14353.872941099395,0.05685114463024791,0.9779950720707814,216.47903217712602,527075.0,1.086942086040886
2021-05-24,15211.349609375,15256.25,15145.4501953125,15197.7001953125,579800,2021,5,0,2,21,0.1476108604989923,0.0014750202275935762,14816.644970703124,14741.18998046875,13344.453232421874,14943.859282561263,14827.046433771313,60.829197267734145,116.8128487899503,68.1190691822029,48.69377960774739,15225.979340538775,14816.644970703124,14407.310600867473,0.05525331418077789,0.9654571576317552,208.93051592786702,531160.0,1.0915731606295656
2021-05-25,15291.75,15293.849609375,15163.400390625,15208.4501953125,441500,2021,5,1,2,21,0.07073438653115716,0.0007070938155468382,14852.81748046875,14746.23498046875,13366.037485351562,14984.565576830684,14855.298564255845,61.07079000092043,129.2670125748391,80.34865786073016,48.91835471410894,15266.369670603777,14852.81748046875,14439.265290333722,0.05568669926481531,0.9299731972494619,203.32470898659082,530600.0,0.8320768940821711
2021-05-26,15257.0498046875,15319.900390625,15194.9501953125,15301.4501953125,384000,2021,5,2,2,21,0.6115021504864648,0.0060964006336564555,14885.2375,14750.2959765625,13387.068486328126,15033.317056597116,14888.346833223006,63.18618460982044,144.97022337411,93.27297096340612,51.69725241070387,15331.437030488387,14885.2375,14439.037969511612,0.05995195313321506,0.9663975047855107,197.72652943844147,527210.0,0.7283625120919558
2021-05-27,15323.9501953125,15384.5498046875,15272.5,15337.849609375,0,2021,5,3,2,21,0.2378821196545866,0.0023759962804964516,14908.902490234375,14753.55697265625,13408.249482421876,15080.168218562943,14921.643335160192,64.01048948817967,158.52488340275158,106.32335345127522,52.20152995147636,15396.488218204333,14908.902490234375,14421.316762264418,0.06540866818189144,0.9398684113730397,191.6067633848028,504360.0,0.0
2021-05-28,15421.2001953125,15469.650390625,15394.75,15435.650390625,468100,2021,5,4,2,21,0.6376433707514062,0.006356190262519319,14935.939990234376,14761.6509765625,13429.426982421875,15134.857783495569,14959.717931861289,66.20037559774607,175.1398516342797,120.08665308787613,55.053198546403564,15474.706354115313,14935.939990234376,14397.173626353439,0.07214361656958998,0.9637542670546672,187.3349075180312,501890.0,0.932674490426189
2021-05-31,15437.75,15606.349609375,15374.0,15582.7998046875,436000,2021,5,0,2,22,0.9533088035724946,0.00948793489109113,14983.525,14774.71697265625,13451.270732421875,15203.77194060202,15005.87214466323,69.23371841831984,197.8997959387907,135.64928165805904,62.250514280731664,15572.00767143755,14983.525,14395.04232856245,0.07855063096801992,1.0091694571257186,190.55024336495757,492995.0,0.8843903082181361
2021-06-01,15629.650390625,15660.75,15528.2998046875,15574.849609375,409600,2021,6,1,2,22,-0.05101904286871628,-0.000510320620107419,15030.5599609375,14788.0049609375,13472.794228515624,15260.86081272094,15048.018623530768,68.8740772832657,212.84218919017258,151.08786316448175,61.75432602569083,15649.41627671364,15030.5599609375,14411.70364516136,0.08234640856820614,0.9397544587994368,186.40023993263915,491030.0,0.834164918640409
2021-06-02,15520.349609375,15597.4501953125,15459.849609375,15576.2001953125,428600,2021,6,2,2,22,0.00867158252806366,8.67120656808025e-05,15084.544970703126,14805.10296875,13494.062729492187,15309.374563888874,15087.143184403489,68.90362953058339,222.23137948538533,165.31656642866247,56.91481305672286,15695.958299930488,15084.544970703126,14473.131641475764,0.08106486876665295,0.9020645291056012,182.9145503615578,487290.0,0.879558373863613
2021-06-03,15655.5498046875,15705.099609375,15611.0,15690.349609375,410200,2021,6,3,2,22,0.7328450625387672,0.007301728008600275,15138.169970703126,14827.75296875,13515.972475585937,15367.986109348278,15131.825141808786,71.37715938535877,236.16096753949205,179.4854466508284,56.67552088866364,15764.398871862375,15138.169970703126,14511.941069543876,0.08273508652250423,0.9408768404410128,179.05632634019653,485005.0,0.8457644766548799
2021-06-04,15712.5,15733.599609375,15622.349609375,15670.25,414200,2021,6,4,2,22,-0.1281017305247989,-0.0012818385093088212,15185.44248046875,14846.27796875,13537.821474609374,15414.48824637162,15171.708464637764,70.31653037415758,242.779781733856,192.14431366743395,50.63546806642205,15822.36533970204,15185.44248046875,14548.519621235459,0.08388597962192937,0.8805857432365101,174.2130173158968,482325.0,0.8587570621468926
2021-06-07,15725.099609375,15773.4501953125,15678.099609375,15751.650390625,394000,2021,6,0,2,23,0.519458149199914,0.0051811361952536165,15231.86748046875,14866.58296875,13560.687724609375,15466.359345487526,15214.667125822005,72.12316864083725,251.6922196655214,204.05389486705147,47.63832479846994,15891.349681855521,15231.86748046875,14572.38527908198,0.08659242896281756,0.8940841080041589,169.14067288708273,477625.0,0.8249149437320074
2021-06-08,15773.900390625,15778.7998046875,15680.0,15740.099609375,378200,2021,6,1,2,23,-0.07333060957773752,-0.0007335750962069031,15271.75498046875,14885.0899609375,13583.152724609376,15508.473232239445,15253.588050529634,71.45853820839528,254.88518170981115,214.2201522356034,40.665029474207756,15952.52556088107,15271.75498046875,14590.98440005643,0.08915420412165678,0.8439812488831332,164.1163251585411,470435.0,0.8039367819146109
2021-06-09,15766.2998046875,15800.4501953125,15566.900390625,15635.349609375,457900,2021,6,2,2,23,-0.6654976944212576,-0.0066772200430738555,15310.9849609375,14906.8089453125,13604.402724609376,15527.992674875684,15281.86668451818,65.55841319842135,246.12599035750463,220.60131985998365,25.524670497520987,15980.524944659614,15310.9849609375,14641.444977215386,0.08745877360996605,0.7422294831701379,169.07585941060958,460960.0,0.9933616799722319
2021-06-10,15692.099609375,15751.25,15648.5,15737.75,298300,2021,6,3,2,23,0.6549286916079033,0.006527933518834105,15363.0474609375,14935.0659375,13626.04947265625,15560.263032587118,15315.635818998315,68.31279000482476,244.627213588803,225.40649860574754,19.220714983055444,15994.19649282073,15363.0474609375,14731.898429054268,0.08216456187979732,0.7968415700048352,165.2776116402089,443685.0,0.6723238333502373
2021-06-11,15796.4501953125,15835.5498046875,15749.7998046875,15799.349609375,363000,2021,6,4,2,23,0.3914130633349666,0.003906490354253145,15419.124951171874,14960.90693359375,13648.485219726563,15597.045582862178,15351.466470137328,69.87359463294035,245.57911272485035,229.44102142956814,16.13809129528221,15993.519766321007,15419.124951171874,14844.730136022741,0.0745042039633356,0.8309784909047325,160.45776828644398,430800.0,0.8426183844011143
2021-06-14,15791.400390625,15823.0498046875,15606.5,15811.849609375,392900,2021,6,0,2,24,0.07911718082738162,0.0007908589968395644,15463.559912109375,14980.24193359375,13670.686469726563,15630.092356171843,15385.568924895675,70.1944274241377,244.52343127616768,232.45750339888806,12.06592787727962,16014.631521926427,15463.559912109375,14912.488302292322,0.0712735764531831,0.816011286973441,164.46434231509082,423125.0,0.9285672082717873
2021-06-15,15866.9501953125,15901.599609375,15842.400390625,15869.25,323300,2021,6,1,2,24,0.3630213545097627,0.003623640223476974,15501.617431640625,15003.8129296875,13692.70046875,15666.885839837712,15421.39715268118,71.68560132918921,245.48868715653225,235.06374015041692,10.424947006115332,16054.367740635029,15501.617431640625,14948.867122646221,0.07131517874595143,0.8325484964704895,159.12760357829862,410095.0,0.788353917994611
2021-06-16,15847.5,15880.849609375,15742.599609375,15767.5498046875,340200,2021,6,2,2,24,-0.6408632752808119,-0.006429256198967984,15538.48740234375,15021.81693359375,13714.176967773437,15682.372603660757,15447.038089866834,65.43879893560066,235.33451379392318,235.11789487911818,0.21661891480499662,16057.8938870827,15538.48740234375,15019.080917604799,0.06685418873662131,0.7205039877956809,157.63634617984872,398650.0,0.8533801580333626
2021-06-17,15648.2998046875,15769.349609375,15616.75,15691.400390625,357600,2021,6,3,2,24,-0.48295020472909345,-0.004841201776747716,15577.754931640626,15042.8889453125,13734.885971679687,15683.76149396295,15465.139001034106,61.14246304472733,218.6224929288437,231.8188144890633,-13.196321560219587,16011.686210038171,15577.754931640626,15143.82365324308,0.055711658105003274,0.6309486831694328,157.27657926521667,392515.0,0.9110479854273085
2021-06-18,15756.5,15761.5,15450.900390625,15683.349609375,640800,2021,6,4,2,24,-0.0513069646403852,-0.0005132013116724437,15603.157421875,15062.8859375,13755.506469726562,15683.698127103266,15481.3027498001,60.688806014970424,202.39537730316624,225.9341270518839,-23.538749748717663,15997.55725666489,15603.157421875,15208.757587085109,0.05055384934294873,0.6016635662927213,168.22822427305832,395910.0,1.6185496703796318
